Num_ANO,Num_releve,Installation,PRM,Date_anomalie,Date_de_releve,Num_Cadran,Index
8194617,4324316408,339763,50074095506603,20240110,20240109,1,   307.957
8247943,4369875063,339763,50074095506603,20240210,20240209,1,   307.957
7802295,3968183383,339813,30001770660402,20230509,20230508,8,   380.748
7803649,3968183899,339817,30001774020239,20230509,20230508,8,   324.636
7935192,4098542727,339817,30001774020239,20230809,20230808,8,   330.126
7979503,4142588421,339817,30001774020239,20230909,20230908,8,   330.126
7979504,4142588422,339817,30001774020239,20230909,20230908,9,   139.927
8020147,4186236305,339817,30001774020239,20231009,20231008,8,   330.126
8020148,4186236306,339817,30001774020239,20231009,20231008,9,   139.927
8060022,4229537480,339817,30001774020239,20231109,20231108,8,   330.126
8114735,4276458906,339819,30002252042301,20231210,20231209,1,   594.506
8194431,4324320719,339819,30002252042301,20240110,20240109,1,   595.300
7980240,4145274713,339867,30000160364004,20230911,20230910,8,   264.064
7980245,4145274714,339867,30000160364004,20230911,20230910,9,   144.607
7938822,4101380804,339906,30000510876073,20230811,20230810,8,   258.608
8064096,4233527322,339906,30000510876073,20231111,20231110,4,   253.079
7944334,4103547413,339936,30001641218589,20230817,20230816,8,   267.921
7988948,4147351826,339936,30001641218589,20230918,20230917,8,   267.921
8126975,4274302816,339964,30001750897397,20231219,20231218,1,   113.738
7938847,4101388284,339979,30000164087405,20230811,20230810,8,   614.969
7937436,4099076130,340010,30002212096579,20230810,20230809,8,   428.536
7979953,4143874142,340010,30002212096579,20230910,20230909,8,   428.629
8021398,4187757678,340010,30002212096579,20231010,20231009,8,   428.912
8062342,4232117720,340010,30002212096579,20231110,20231109,8,   429.174
8114840,4276457609,340010,30002212096579,20231210,20231209,4,   337.696
8194541,4324319214,340010,30002212096579,20240110,20240109,4,   338.952
8247766,4369886614,340010,30002212096579,20240210,20240209,4,   339.782
8247777,4369886615,340010,30002212096579,20240210,20240209,5,   143.014
7942862,4107305645,340052,30002212637699,20230816,20230815,9,   313.925
7985850,4150614644,340052,30002212637699,20230915,20230914,8,   878.392
7985860,4150614645,340052,30002212637699,20230915,20230914,9,   314.111
8252505,4375401154,340052,30002212637699,20240214,20240213,2,   269.803
8123813,4283974508,340058,30002212590677,20231216,20231215,1,   527.638
7942855,4107305979,340061,30002212590565,20230816,20230815,9,   827.839
7986080,4150617457,340061,30002212590565,20230915,20230914,9,   828.840
8068214,4238642497,340061,30002212590565,20231115,20231114,9,   830.971
8200931,4331330847,340061,30002212590565,20240116,20240115,2,   636.815
8252693,4375401476,340061,30002212590565,20240214,20240213,2,   639.042
7985988,4150617796,340064,30002212590453,20230915,20230914,9, 1.304.352
8036743,4195073022,340064,30002212590453,20231026,20231015,9, 1.308.913
7730964,3900397733,340075,30000920501749,20230324,20230323,1,   101.389
8131712,4294003605,340075,30000920501749,20231224,20231223,1,   103.102
7903368,4065618173,340078,30000910706256,20230719,20230718,8,   244.267
7946392,4109259413,340078,30000910706256,20230819,20230818,8,   248.019
7946393,4109259414,340078,30000910706256,20230819,20230818,9,   139.329
7851919,4014493994,340114,30000410136509,20230611,20230610,8,   122.569
7938525,4101403306,340114,30000410136509,20230811,20230810,8,   137.014
7938516,4101403307,340114,30000410136509,20230811,20230810,9,    89.790
7980309,4145280498,340114,30000410136509,20230911,20230910,8,   137.839
7980301,4145280499,340114,30000410136509,20230911,20230910,9,    90.777
7803705,3968163634,340234,30002560052332,20230509,20230508,9,    78.796
7812099,3976041301,340285,30002521710863,20230515,20230514,8,   465.761
7857664,4018966615,340285,30002521710863,20230615,20230614,8,   467.920
7983501,4147348129,340294,30000950276316,20230913,20230912,8,    53.987
7803837,3968175687,340335,30001770400431,20230509,20230508,8,   322.700
7803838,3968175689,340335,30001770400431,20230509,20230508,9,   152.856
7849665,4011815355,340335,30001770400431,20230609,20230608,8,   324.586
7849673,4011815356,340335,30001770400431,20230609,20230608,9,   153.563
7934783,4098536178,340335,30001770400431,20230809,20230808,9,   156.625
7727600,3898510148,340343,30001610041485,20230321,20230320,4,   554.514
7771573,3936901692,340343,30001610041485,20230420,20230419,4,   555.153
7771574,3936901694,340343,30001610041485,20230420,20230419,8,   850.866
7817191,3984448811,340343,30001610041485,20230521,20230520,8,   853.514
7817692,3984451653,340355,30001520093448,20230521,20230520,8,   206.821
7817687,3984451654,340355,30001520093448,20230521,20230520,9,   142.573
8242829,4365042034,340405,30001960147410,20240208,20240207,2,    92.401
8258542,4378319338,340414,30002250118219,20240217,20240216,1,   486.093
7899628,4062345550,340424,30002521289096,20230715,20230714,8, 1.804.670
7899627,4062345551,340424,30002521289096,20230715,20230714,9,   550.771
7941909,4106477085,340424,30002521289096,20230815,20230814,8, 1.805.086
7941908,4106477086,340424,30002521289096,20230815,20230814,9,   550.954
7985843,4150658587,340424,30002521289096,20230915,20230914,8, 1.805.524
7985852,4150658588,340424,30002521289096,20230915,20230914,9,   551.141
8027132,4194205945,340424,30002521289096,20231015,20231014,8, 1.806.036
8027133,4194205946,340424,30002521289096,20231015,20231014,9,   551.342
8067698,4238665690,340424,30002521289096,20231115,20231114,4, 1.226.858
8067697,4238665694,340424,30002521289096,20231115,20231114,8, 1.806.287
8121684,4282839636,340424,30002521289096,20231215,20231214,4, 1.228.128
8121692,4282839637,340424,30002521289096,20231215,20231214,5,   431.209
7994188,4161537656,340458,30000154068608,20230925,20230924,8,   414.061
7765725,3933588734,340466,30002350510620,20230415,20230414,1,   441.691
7807039,3970179482,340524,30000420476695,20230511,20230510,8,   638.734
7851845,4014480878,340524,30000420476695,20230611,20230610,8,   638.859
7851857,4014480879,340524,30000420476695,20230611,20230610,9,   439.688
7894388,4057215923,340524,30000420476695,20230711,20230710,8,   639.114
7894401,4057215924,340524,30000420476695,20230711,20230710,9,   439.732
7938440,4101389190,340524,30000420476695,20230811,20230810,8,   639.400
7980546,4145265294,340524,30000420476695,20230911,20230910,8,   639.497
7980548,4145265295,340524,30000420476695,20230911,20230910,9,   439.813
8023472,4189031692,340524,30000420476695,20231011,20231010,8,   639.594
8063312,4233534396,340524,30000420476695,20231111,20231110,1,   446.016
8063301,4233534399,340524,30000420476695,20231111,20231110,8,   639.672
8115276,4277428617,340524,30000420476695,20231211,20231210,1,   446.140
8195414,4324823604,340524,30000420476695,20240111,20240110,1,   446.270
8248574,4370952766,340524,30000420476695,20240211,20240210,1,   446.397
7940604,4105063993,340571,30000930536404,20230814,20230813,8,   298.995
7984671,4147765691,340571,30000930536404,20230914,20230913,8,   299.125
8026403,4192776323,340571,30000930536404,20231014,20231013,8,   299.254
8066210,4237365758,340571,30000930536404,20231114,20231113,8,   299.335
8119968,4280289622,340571,30000930536404,20231214,20231213,4,   156.205
8198248,4329425069,340571,30000930536404,20240114,20240113,4,   156.756
7820121,3986346084,340612,30001430600168,20230524,20230523,8,   691.988
7820133,3986346085,340612,30001430600168,20230524,20230523,9,   310.460
7993590,4160567473,340612,30001430600168,20230923,20230922,8,   753.828
8026214,4192776748,340624,30001430711414,20231014,20231013,8,   290.500
7815904,3978880259,340630,30001430761025,20230519,20230518,9,   221.368
7713898,3881387002,340633,30001430909064,20230309,20230308,1,   150.755
7802324,3968170285,340633,30001430909064,20230509,20230508,8,   203.038
8019628,4186228906,340633,30001430909064,20231009,20231008,8,   205.718
8199224,4330670831,340678,30002511280005,20240115,20240114,1,   442.650
8254585,4376135946,340678,30002511280005,20240215,20240214,1,   445.119
7726229,3893026072,340685,30001431081759,20230319,20230318,4, 1.005.634
8248658,4370975822,340716,50067293769510,20240211,20240210,1,   402.533
7940584,4105073830,340751,30001480196421,20230814,20230813,9,   108.637
8063534,4233567966,340755,30000110953430,20231111,20231110,8,   208.437
8115137,4277452679,340755,30000110953430,20231211,20231210,1,   258.107
8195708,4324845639,340755,30000110953430,20240111,20240110,1,   258.680
7721994,3890172378,340786,30002560050642,20230315,20230314,5,   335.508
7765628,3933566422,340786,30002560050642,20230415,20230414,5,   335.670
8121761,4282831360,340786,30002560050642,20231215,20231214,4,    37.447
8254502,4376144308,340786,30002560050642,20240215,20240214,4,    37.447
8130232,4292645055,340817,30001710388194,20231222,20231221,2,   341.519
8260921,4385135316,340817,30001710388194,20240220,20240219,2,   345.534
8189609,4321224516,340834,30001611996351,20240108,20240107,1,   397.038
7766874,3933565446,340849,30002520990409,20230415,20230414,8,   121.490
7766875,3933565447,340849,30002520990409,20230415,20230414,9,    57.414
7811854,3976045775,340849,30002520990409,20230515,20230514,8,   124.146
7811851,3976045776,340849,30002520990409,20230515,20230514,9,    58.721
7942402,4106467824,340849,30002520990409,20230815,20230814,8,   129.350
8069132,4238657176,340849,30002520990409,20231115,20231114,4,   238.836
7834188,3994456825,340851,30002590846916,20230601,20230531,8,   388.305
7871246,4038049578,340851,30002590846916,20230701,20230630,8,   389.784
8191255,4322410502,340884,50028219961734,20240109,20240108,1,   133.140
7946948,4114911528,340891,30001650155144,20230821,20230820,8,    95.764
7990591,4158625454,340891,30001650155144,20230920,20230919,8,    96.086
7822152,3986617415,340892,30000950575550,20230525,20230524,8,   300.489
7822149,3986617416,340892,30000950575550,20230525,20230524,9,   161.470
7766560,3933577587,340909,30001961605080,20230415,20230414,4,   415.429
7766561,3933577588,340909,30001961605080,20230415,20230414,5,   189.137
8027363,4194230149,340956,30000134076785,20231015,20231014,9,     1.093
7857742,4016575141,340998,30001764016826,20230615,20230614,8,   404.352
7986344,4150669962,341028,30001734027049,20230915,20230914,8,    79.768
7986345,4150669963,341028,30001734027049,20230915,20230914,9,    62.869
7760224,3928274937,341083,30000211143697,20230411,20230410,8,   440.310
7758506,3925640385,341160,30002311673145,20230409,20230408,1,   511.255
7802466,3968155617,341160,30002311673145,20230509,20230508,8,   738.285
7856420,4018976852,341164,30002521786000,20230615,20230614,8, 1.457.709
7941764,4106477750,341164,30002521786000,20230815,20230814,9,   156.051
8075021,4233554339,341211,50026049196393,20231120,20231112,8,   126.401
7778749,3946396102,341280,30001961462758,20230428,20230427,9,    41.250
8248838,4370972156,341297,30000240114255,20240211,20240210,1,   572.474
8115224,4277460716,341316,30000240124921,20231211,20231210,1,   263.709
8248478,4370973702,341316,30000240124921,20240211,20240210,1,   268.288
8121685,4282857648,341317,30000150304483,20231215,20231214,1,   109.236
7930924,4094772524,341323,30000150676713,20230807,20230806,8,   664.475
7976327,4137271835,341323,30000150676713,20230907,20230906,8,   666.223
7976326,4137271836,341323,30000150676713,20230907,20230906,9,   483.182
8017679,4182393486,341323,30000150676713,20231007,20231006,8,   667.621
8056241,4226860939,341323,30000150676713,20231107,20231106,8,   668.642
8109459,4269825388,341323,30000150676713,20231207,20231206,1,   451.078
8187904,4318833160,341323,30000150676713,20240107,20240106,1,   451.856
8241123,4364393961,341323,30000150676713,20240207,20240206,1,   452.634
7727482,3898491856,341368,30001612606350,20230321,20230320,1,    86.077
7727475,3898491857,341368,30001612606350,20230321,20230320,2,    12.779
7810466,3974638924,341381,30001430709370,20230514,20230513,8,   119.972
7727372,3898493061,341404,30001611040601,20230321,20230320,1,   264.355
7771430,3936891337,341404,30001611040601,20230420,20230419,1,   265.140
7771429,3936891340,341404,30001611040601,20230420,20230419,8,   263.203
7817276,3984439224,341404,30001611040601,20230521,20230520,8,   265.438
7861185,4027355372,341404,30001611040601,20230620,20230619,8,   268.019
7940149,4103543525,341405,30000960577582,20230813,20230812,9,    20.443
7817373,3984439669,341410,30001611041277,20230521,20230520,8,   282.055
7861711,4027355698,341410,30001611041277,20230620,20230619,8,   282.946
7904988,4071274196,341410,30001611041277,20230721,20230720,8,   284.151
7947096,4114906432,341410,30001611041277,20230821,20230820,8,   285.091
8114771,4276452031,341428,30002212034939,20231210,20231209,4,   406.904
8194375,4324310048,341428,30002212034939,20240110,20240109,4,   407.782
7856603,4018961087,341485,30002350549411,20230615,20230614,8,   106.332
7856604,4018961088,341485,30002350549411,20230615,20230614,9,   126.304
8027225,4194204953,341485,30002350549411,20231015,20231014,8,     6.027
7721845,3890168215,341491,30002350568099,20230315,20230314,1,   104.281
7934321,4098532220,341531,30001441746624,20230809,20230808,8,   448.727
7978935,4142585541,341531,30001441746624,20230909,20230908,8,   450.208
8019314,4186224769,341531,30001441746624,20231009,20231008,8,   451.115
8113342,4274310110,341531,30001441746624,20231209,20231208,1,   327.767
8245606,4368083451,341531,30001441746624,20240209,20240208,1,   328.815
7949134,4116088058,341536,30002120913530,20230823,20230822,8,   367.795
7949135,4116088059,341536,30002120913530,20230823,20230822,9,   131.944
7864806,4018970412,341579,30002350491709,20230623,20230622,8,   130.207
7731138,3900407368,341581,30001960573773,20230324,20230323,2,   127.339
7774377,3943375807,341581,30001960573773,20230423,20230422,9,    66.505
7810581,3974634387,341584,30001421779335,20230514,20230513,8,   144.953
7852050,4014492387,341600,30000510416410,20230611,20230610,9,   308.651
8031477,4196659898,341607,30002230902202,20231019,20231018,8,   397.154
8252147,4375410161,341609,30001464064052,20240214,20240213,1,   129.924
7901787,4052700881,341673,30001961555675,20230718,20230707,8,   185.714
7940688,4105061076,341698,30001481173717,20230814,20230813,8,    45.661
7766744,3933535762,341716,30002250895333,20230415,20230414,1,   126.571
7766745,3933535764,341716,30002250895333,20230415,20230414,8,   108.593
7812936,3976873889,341716,30002250895333,20230516,20230515,8,   110.468
7856886,4018939898,341716,30002250895333,20230615,20230614,8,   111.982
7726309,3893018541,341734,30002251164567,20230319,20230318,1,   244.043
7811860,3976035861,341737,30002560822388,20230515,20230514,9,   135.652
8191912,4322404349,341763,30001441714139,20240109,20240108,1,   193.028
7938778,4101387505,341772,30000160402816,20230811,20230810,8,    36.757
7980964,4145257377,341772,30000160402816,20230911,20230910,8,    37.506
7812028,3976043121,341781,30000160549050,20230515,20230514,8,   115.710
7812040,3976043122,341781,30000160549050,20230515,20230514,9,    59.098
7941955,4106459093,341781,30000160549050,20230815,20230814,9,    81.264
7906646,4073220524,341847,30001421916699,20230724,20230723,9,   342.886
7950812,4116343672,341847,30001421916699,20230824,20230823,9,   344.821
7891231,4052700279,341854,30001961208182,20230708,20230707,8,   201.052
7932785,4096815214,341854,30001961208182,20230808,20230807,8,   203.575
7891691,4052704316,341882,30001931229510,20230708,20230707,8,   619.999
7933272,4096816780,341882,30001931229510,20230808,20230807,8,   619.999
7977924,4140576076,341882,30001931229510,20230908,20230907,8,   619.999
8018840,4184503015,341882,30001931229510,20231008,20231007,8,   619.999
8058060,4228761417,341882,30001931229510,20231108,20231107,8,   619.999
8112094,4272805630,341882,30001931229510,20231208,20231207,4,   376.732
8189923,4321237933,341882,30001931229510,20240108,20240107,4,   376.732
8243242,4365051618,341882,30001931229510,20240208,20240207,4,   376.732
7718335,3885178371,341950,30000510775719,20230311,20230310,1,    97.669
7931234,4094761761,341960,30000211373198,20230807,20230806,8,   439.516
7975719,4137257373,341960,30000211373198,20230907,20230906,8,   441.110
8017470,4182386557,341960,30000211373198,20231007,20231006,8,   442.749
8056135,4226852844,341960,30000211373198,20231107,20231106,8,   444.381
8188003,4318821088,341960,30000211373198,20240107,20240106,1,   407.419
8240530,4364386361,341960,30000211373198,20240207,20240206,1,   407.551
7812005,3976034060,342001,30002521486526,20230515,20230514,8,   343.782
7857611,4018978270,342001,30002521486526,20230615,20230614,8,   346.411
8050284,4217524442,342016,30002590753997,20231101,20231031,9,   667.983
8085178,4257684844,342016,30002590753997,20231201,20231130,1,    94.862
8085182,4257684845,342016,30002590753997,20231201,20231130,2,   513.423
7748630,3912716405,342019,30002590821843,20230401,20230331,1,   163.836
7748631,3912716406,342019,30002590821843,20230401,20230331,2,   978.639
7792316,3955701700,342019,30002590821843,20230501,20230430,8,   524.172
7792315,3955701701,342019,30002590821843,20230501,20230430,9, 1.292.412
8099804,4257687138,342019,30002590821843,20231201,20231130,2,   978.880
7727198,3898500028,342039,30002590363962,20230321,20230320,2,   268.558
7906118,4072511026,342095,30002321593052,20230723,20230722,8,   993.697
7912240,4085820733,342112,30002591059550,20230801,20230731,8,   508.604
7941422,4094757668,342117,30002531360778,20230814,20230806,8,    43.275
7984015,4137250458,342117,30002531360778,20230913,20230906,8,    43.275
8251478,4364387315,342117,30002531360778,20240213,20240206,1,    29.871
7852134,4014491925,342134,30000240111115,20230611,20230610,8,   167.854
7980152,4145269461,342141,30000160652660,20230911,20230910,8,   704.679
8258432,4378320260,342164,30002211086224,20240217,20240216,2,   271.510
8245679,4368086863,342166,30001441373363,20240209,20240208,1,   300.403
7815925,3978885839,342282,30000910164123,20230519,20230518,8,   150.788
8031506,4196662860,342285,30000910165797,20231019,20231018,8,   200.477
7979933,4143879393,342286,30002231444886,20230910,20230909,8, 1.687.560
7979926,4143879394,342286,30002231444886,20230910,20230909,9,   503.772
8021385,4187760280,342286,30002231444886,20231010,20231009,8, 1.687.716
8021386,4187760281,342286,30002231444886,20231010,20231009,9,   503.842
8062260,4232116653,342286,30002231444886,20231110,20231109,4, 1.166.217
8062259,4232116658,342286,30002231444886,20231110,20231109,8, 1.687.720
8062258,4232116660,342286,30002231444886,20231110,20231109,9,   503.842
8114832,4276457700,342286,30002231444886,20231210,20231209,4, 1.166.218
8114821,4276457701,342286,30002231444886,20231210,20231209,5,   308.072
8205225,4333387243,342338,30000960682110,20240119,20240118,4,    56.209
8258726,4378312162,342338,30000960682110,20240217,20240216,4,    56.209
8214760,4340567318,342344,30001250494384,20240130,20240129,1,   129.702
7722760,3890165430,342351,30002560319177,20230315,20230314,5,   316.385
7661230,3818058168,342353,50073661353251,20230204,20230203,1,   500.784
7903292,4065612863,342455,30001650438290,20230719,20230718,8,    81.479
8115123,4277458512,342499,30000140307720,20231211,20231210,1,   353.979
7722499,3890170616,342535,50047612148241,20230315,20230314,1,   456.067
7811786,3976051460,342535,50047612148241,20230515,20230514,8,   626.480
7857118,4018977323,342535,50047612148241,20230615,20230614,8,   626.806
7899769,4062344074,342535,50047612148241,20230715,20230714,8,   627.108
8131250,4293240937,342591,30002111620705,20231223,20231222,4,    81.693
8252828,4375403392,342617,30002244313870,20240214,20240213,1,   631.220
7906147,4072511626,342672,30002320567494,20230723,20230722,8,   344.284
8076937,4248109458,342688,50049638198281,20231122,20231121,1,   580.904
7809763,3973135965,342690,50001012978962,20230513,20230512,8,   154.724
7983474,4147349612,342690,50001012978962,20230913,20230912,8,   171.569
7851817,4014480029,342700,30000510616989,20230611,20230610,8,   260.552
7851800,4014480321,342704,30000510617005,20230611,20230610,8,   519.270
7898854,4060961003,342731,30001970431939,20230714,20230713,8,    84.682
7941115,4105072572,342731,30001970431939,20230814,20230813,8,    86.175
7817261,3984453472,342815,30001510083530,20230521,20230520,8,   437.102
7817245,3984453473,342815,30001510083530,20230521,20230520,9,   262.337
7990641,4158642622,342815,30001510083530,20230920,20230919,8,    88.596
7990640,4158642623,342815,30001510083530,20230920,20230919,9,   516.225
8074030,4246751273,342815,30001510083530,20231120,20231119,1,     8.147
7817320,3984454673,342840,30001510543100,20230521,20230520,8,   113.464
8122051,4282847241,342868,30002521769560,20231215,20231214,2,   105.692
8254851,4376134610,342868,30002521769560,20240215,20240214,2,   106.213
7990831,4158651957,342879,30001510770783,20230920,20230919,9,   121.909
8120530,4280302890,342881,30001614636077,20231214,20231213,1,    78.218
8198825,4329436950,342881,30001614636077,20240114,20240113,1,    78.307
8253142,4375425039,342881,30001614636077,20240214,20240213,1,    78.372
7712888,3880627222,342898,30001954619594,20230308,20230307,2,   102.722
8255590,4376128836,342911,30001930057939,20240215,20240214,2,   256.914
8189501,4321232810,342920,30001930238404,20240108,20240107,2,    87.170
7846001,4007884536,342925,30002114051492,20230607,20230606,9,   397.022
7890145,4050426043,342925,30002114051492,20230707,20230706,9,   399.009
7931718,4094759058,342925,30002114051492,20230807,20230806,9,   400.801
7976424,4137255577,342925,30002114051492,20230907,20230906,9,   402.643
8018106,4182387237,342925,30002114051492,20231007,20231006,9,   404.563
8056648,4226848489,342925,30002114051492,20231107,20231106,9,   406.132
8109938,4269809852,342925,30002114051492,20231207,20231206,5,   562.783
8241506,4364386300,342925,30002114051492,20240207,20240206,5,   567.597
7759937,3928264391,342942,30000640468207,20230411,20230410,8,379
7807167,3970178719,342955,30000410909706,20230511,20230510,8,   268.984
7851904,4014488696,342955,30000410909706,20230611,20230610,8,   270.188
7861742,4027369616,342962,30001611929863,20230620,20230619,8,   229.883
8074385,4246756184,342972,30000450734250,20231120,20231119,1,   704.350
8074386,4246756186,342972,30000450734250,20231120,20231119,8,   981.626
7721860,3890171373,342988,30002511061510,20230315,20230314,1,   214.311
8018726,4184495850,342996,30001611295051,20231008,20231007,8,   164.003
7727541,3898522455,343078,30001611293800,20230321,20230320,2,   466.910
7771946,3936920157,343078,30001611293800,20230420,20230419,9,   585.934
7817471,3984466408,343078,30001611293800,20230521,20230520,9,   587.939
7861682,4027376044,343078,30001611293800,20230620,20230619,9,   589.466
7947101,4114946321,343078,30001611293800,20230821,20230820,9,   591.850
7990704,4158652733,343078,30001611293800,20230920,20230919,9,   593.192
8068542,4238657075,343157,30002521357829,20231115,20231114,4,   325.336
7818991,3985657479,343226,30001250247121,20230523,20230522,8,   146.324
7819002,3985657480,343226,30001250247121,20230523,20230522,9,   118.851
7863742,4028451903,343226,30001250247121,20230622,20230621,8,   146.367
7757528,3923689791,343241,30001630059371,20230408,20230407,8,   602.126
7906510,4073223785,343272,30001954619157,20230724,20230723,8,   474.965
7719085,3886193329,343273,30002141592150,20230312,20230311,4,   403.125
7934743,4098529287,343322,30001521104599,20230809,20230808,8,    96.122
7934744,4098529288,343322,30001521104599,20230809,20230808,9,    75.261
7758389,3925653005,343328,30001521161635,20230409,20230408,8,   732.367
7935040,4098530579,343331,30001521189400,20230809,20230808,8,   117.648
7935041,4098530580,343331,30001521189400,20230809,20230808,9,   122.683
7946808,4109963597,343339,30001480134342,20230820,20230819,8,   238.051
8259172,4384295791,343379,30001540420517,20240219,20240218,1,   130.642
7766768,3933568740,343401,30001931351259,20230415,20230414,8,   584.454
7934438,4098537893,343409,30002520327120,20230809,20230808,8,   114.656
8192563,4321261183,343417,30001941331350,20240109,20240107,1,   607.620
8192562,4321261183,343417,30001941331350,20240109,20240107,1,   607.620
8189369,4321261183,343417,30001941331350,20240108,20240107,1,   607.620
8192555,4321261184,343417,30001941331350,20240109,20240107,2,   259.198
8189377,4321261184,343417,30001941331350,20240108,20240107,2,   259.198
7774225,3943376191,343424,30000910597222,20230423,20230422,8,   276.521
7718471,3885168711,343431,30000640983650,20230311,20230310,1,   185.318
7894782,4057212829,343431,30000640983650,20230711,20230710,8,   176.017
7938939,4101382468,343431,30000640983650,20230811,20230810,8,   176.017
8247834,4369868299,343466,30002210517095,20240210,20240209,1,   230.402
7811350,3976074110,343473,30002524138710,20230515,20230514,8,   205.849
8254464,4376146554,343473,30002524138710,20240215,20240214,1,   217.514
7808935,3972005250,343499,30002540627401,20230512,20230511,9,   298.580
8197288,4326407664,343499,30002540627401,20240112,20240111,2,   285.913
8059069,4229511328,343506,30001520922898,20231109,20231108,8,   679.393
7817206,3984445246,343509,30001520971823,20230521,20230520,9,   201.011
8210108,4341337487,343573,30001931263712,20240124,20240123,1,   657.433
8210109,4341337489,343573,30001931263712,20240124,20240123,2,   271.359
8266689,4385154991,343573,30001931263712,20240222,20240221,1,   657.686
8266688,4385154994,343573,30001931263712,20240222,20240221,2,   271.637
7859839,4021864563,343597,30001420752120,20230618,20230617,8,   313.444
8126419,4286017076,343597,30001420752120,20231219,20231218,1,   213.873
7716805,3883920191,343679,30002252075360,20230310,20230309,1,   453.043
7759380,3926915130,343679,30002252075360,20230410,20230409,1,   453.043
7759381,3926915136,343679,30002252075360,20230410,20230409,8,   697.692
7805309,3969707231,343679,30002252075360,20230510,20230509,8,   697.692
7851677,4013103759,343679,30002252075360,20230610,20230609,8,   697.692
7893460,4056305782,343679,30002252075360,20230710,20230709,8,   697.692
7731043,3900410241,343680,30001931525064,20230324,20230323,1,   345.334
7774437,3943377609,343680,30001931525064,20230423,20230422,8,   196.633
7906649,4073226127,343680,30001931525064,20230724,20230723,8,   198.171
7950744,4116357813,343680,30001931525064,20230824,20230823,8,   198.841
8266470,4385169185,343713,30001951396473,20240222,20240221,2,   393.745
7937468,4099083590,343750,30002210590656,20230810,20230809,8,   606.229
8114822,4276465493,343750,30002210590656,20231210,20231209,4,   403.090
8194526,4324324319,343750,30002210590656,20240110,20240109,4,   404.337
8247838,4369884108,343750,30002210590656,20240210,20240209,4,   404.903
7986099,4150662845,343777,30001930036683,20230915,20230914,9,   143.939
8027126,4194216037,343777,30001930036683,20231015,20231014,9,   143.939
7856988,4018993464,343783,30001930054809,20230615,20230614,9,   121.592
7801715,3966495731,343821,30001931056606,20230508,20230507,8, 1.394.694
7968722,4129435606,343855,30001220553097,20230901,20230831,8,   210.059
7968723,4129435607,343855,30001220553097,20230901,20230831,9,   169.052
8018802,4184500091,343868,30001940765893,20231008,20231007,8, 3.781.333
8018803,4184500093,343868,30001940765893,20231008,20231007,9, 2.083.444
8057978,4228766672,343868,30001940765893,20231108,20231107,4, 2.092.812
8057979,4228766674,343868,30001940765893,20231108,20231107,5, 1.416.754
8057970,4228766675,343868,30001940765893,20231108,20231107,8, 3.781.403
8057971,4228766677,343868,30001940765893,20231108,20231107,9, 2.083.473
7977840,4140583247,343871,30001940851741,20230908,20230907,8,    49.561
8248286,4370967231,343908,30000510549596,20240211,20240210,1,   228.229
7764226,3932065899,343933,30001611088270,20230414,20230413,4,   489.390
7764225,3932065901,343933,30001611088270,20230414,20230413,8,   125.745
7905401,4071285506,343972,30002590933887,20230721,20230720,8,   310.520
7947514,4114922686,343972,30002590933887,20230821,20230820,8,   313.074
7947524,4114922687,343972,30002590933887,20230821,20230820,9,   163.725
7952975,4117409786,344048,30002210533295,20230825,20230824,8,    54.856
7952982,4117409787,344048,30002210533295,20230825,20230824,9,    26.223
7817058,3984458875,344130,30001520698113,20230521,20230520,8,    77.839
7817077,3984458876,344130,30001520698113,20230521,20230520,9,    90.235
7845320,4007881944,344134,30002330572684,20230607,20230606,8,    84.454
7889420,4050423815,344134,30002330572684,20230707,20230706,8,    87.520
7889419,4050423816,344134,30002330572684,20230707,20230706,9,    62.685
7817472,3984461421,344136,30001521369299,20230521,20230520,8,   240.209
7817466,3984461422,344136,30001521369299,20230521,20230520,9,   222.322
7771547,3936909677,344151,30001510528462,20230420,20230419,9, 2.300.981
7817207,3984462514,344159,30001510086456,20230521,20230520,8,   327.129
8128688,4287350982,344166,30001520974199,20231221,20231220,1,    73.083
7861723,4027378873,344194,30001520099067,20230620,20230619,9,    84.259
7849186,4011801698,344214,30001520037752,20230609,20230608,8,   111.570
7678330,3849642573,344219,30002231430506,20230216,20230215,1,   262.148
7725997,3893025864,344219,30002231430506,20230319,20230318,1,   262.148
7726003,3893025868,344219,30002231430506,20230319,20230318,2,   149.327
7769189,3935847220,344219,30002231430506,20230418,20230417,1,   262.148
7769190,3935847222,344219,30002231430506,20230418,20230417,8,   504.139
7815414,3978878915,344219,30002231430506,20230519,20230518,8,   504.321
7815410,3978878916,344219,30002231430506,20230519,20230518,9,   293.156
7859716,4021865521,344219,30002231430506,20230618,20230617,8,   504.705
7859717,4021865522,344219,30002231430506,20230618,20230617,9,   293.326
7990746,4158662348,344225,30001520110567,20230920,20230919,8,   199.746
7990754,4158662349,344225,30001520110567,20230920,20230919,9,   210.652
7861730,4027387372,344240,30001521242389,20230620,20230619,9,    88.482
7861624,4027388023,344242,30001520456693,20230620,20230619,9,   182.496
7934648,4098546420,344245,30001520530950,20230809,20230808,8,   151.513
7727611,3898543179,344246,30001650962970,20230321,20230320,1,   155.872
7710699,3878595645,344277,30001650789275,20230307,20230306,2,   475.285
7931024,4094757252,344277,30001650789275,20230807,20230806,9,   826.564
7975868,4137256929,344277,30001650789275,20230907,20230906,9,   828.355
